,,,,,,,,,," 16,542,750,383 "
Accounting Period Year,Accounting Period Month,Month Manufactured,Day Manufactured,Year Manufactured,Plant of Manufacture,Train,Plant Code,Trade Product Code,Value Center Code, Inventory Net Weight LBS 
2013,05,May,08,2013,Plant T,3B,1116,00090260,00010270," 868,807 "
2013,05,May,08,2013,Plant T,3C,1116,00090260,00010270," 866,825 "
2013,05,May,08,2013,Plant T,3D,1116,00090260,00010270," 852,070 "
2013,05,May,08,2013,Plant W,1A,1116,00092994,00009995," 694,296 "
2013,05,May,08,2013,Plant W,1B,1116,00092994,00009995," 635,475 "
2013,05,May,08,2013,Plant W,1E,1116,00092994,00009995," 666,207 "
2013,05,May,08,2013,Plant W,1F,1116,00092994,00009995," 705,863 "
2013,05,May,08,2013,Plant W,1G,1116,00092994,00009995," 692,314 "
2013,05,May,08,2013,Plant W,2A,1116,00102343,00009995," 642,084 "
2013,05,May,08,2013,Plant W,2C,1116,00102343,00009995," 708,506 "
2013,05,May,08,2013,Plant W,2D,1152,00102343,00009995," 640,762 "
2013,05,May,08,2013,Plant W,2E,1152,00102343,00009995," 640,762 "
2013,05,May,08,2013,Plant W,2F,1116,00102343,00009995," 702,888 "
2013,05,May,08,2013,Plant W,4D,1116,00092910,00009995," 701,236 "
2013,05,May,08,2013,Plant X,1B,1155,00121291,00010270," 844,582 "
2013,05,May,09,2013,Plant A,2D,1160,00028003,00007129, 0 
2013,05,May,09,2013,Plant C,11,1126,00048104,00007119," 394,400 "
2013,05,May,09,2013,Plant C,13,1126,00048104,00007119," 387,400 "
2013,05,May,09,2013,Plant C,21,1126,00184228,00007119," 363,000 "
2013,05,May,09,2013,Plant C,52,1126,00128116,00007129," 403,662 "
2013,05,May,09,2013,Plant C,61,1126,00007647,00007129," 417,551 "
2013,05,May,09,2013,Plant C,63,1116,00064467,00007129," 415,347 "
2013,05,May,09,2013,Plant M,12,1160,00062995,00007119," 340,200 "
2013,05,May,09,2013,Plant M,32,1160,00053454,00007119," 368,600 "
2013,05,May,09,2013,Plant M,44,1160,00063498,00007119," 385,200 "
2013,05,May,09,2013,Plant N,2A,1116,00104376,00007129," 419,347 "
2013,05,May,09,2013,Plant N,2C,1116,00104376,00007129," 418,083 "
2013,05,May,09,2013,Plant N,2D,1116,00104376,00007129," 418,181 "
2013,05,May,09,2013,Plant N,3F,1110,00057363,00007129," 193,828 "
2013,05,May,09,2013,Plant N,3G,1116,00057363,00007129," 422,847 "
2013,05,May,09,2013,Plant N,3H,1116,00057363,00007129," 452,397 "
2013,05,May,09,2013,Plant N,3I,1116,00057363,00007129," 448,606 "
2013,05,May,09,2013,Plant N,3K,1110,00057363,00007129," 193,652 "
2013,05,May,09,2013,Plant N,3L,1110,00057363,00007129," 190,830 "
2013,05,May,09,2013,Plant R,1C,1156,00086114,00010270," 387,781 "
2013,05,May,09,2013,Plant R,1D,1156,00086114,00010270," 389,102 "
2013,05,May,09,2013,Plant R,1E,1156,00086114,00010270," 388,662 "
2013,05,May,09,2013,Plant R,1F,1156,00086114,00010270," 389,190 "
2013,05,May,09,2013,Plant R,1G,1156,00086114,00010270," 389,631 "
2013,05,May,09,2013,Plant R,1H,1156,00086114,00010270," 390,248 "
2013,05,May,09,2013,Plant R,1I,1156,00086114,00010270," 389,279 "
2013,05,May,09,2013,Plant R,1J,1156,00086114,00010270," 389,983 "
2013,05,May,09,2013,Plant R,2I,1116,00090322,00009995," 713,822 "
2013,05,May,09,2013,Plant R,2K,1116,00090322,00009995," 322,463 "
2013,05,May,09,2013,Plant R,2L,1116,00090322,00009995," 710,617 "
2013,05,May,09,2013,Plant R,2M,1116,00090322,00009995," 710,471 "
2013,05,May,09,2013,Plant R,2N,1116,00090322,00009995," 322,397 "
2013,05,May,09,2013,Plant W,1A,1116,00092994,00009995," 679,095 "
2013,05,May,09,2013,Plant W,1B,1116,00092994,00009995," 684,383 "
2013,05,May,09,2013,Plant W,1E,1152,00092994,00009995," 635,805 "
2013,05,May,09,2013,Plant W,1F,1152,00092994,00009995," 556,495 "
2013,05,May,09,2013,Plant W,1G,1116,00092994,00009995," 690,166 "
2013,05,May,09,2013,Plant W,2A,1116,00102343,00009995," 709,167 "
2013,05,May,09,2013,Plant W,2B,1152,00102343,00009995," 637,457 "
2013,05,May,09,2013,Plant W,2D,1152,00102343,00009995," 646,049 "
2013,05,May,09,2013,Plant W,2E,1116,00102343,00009995," 711,480 "
2013,05,May,09,2013,Plant W,2F,1116,00102343,00009995," 718,751 "
2013,05,May,09,2013,Plant W,2G,1152,00102343,00009995," 642,414 "
2013,05,May,09,2013,Plant W,3F,1131,00102162,00010270," 429,889 "
2013,05,May,09,2013,Plant X,1A,1155,00121250,00010270," 835,553 "
2013,05,May,09,2013,Plant X,5A,1155,00086088,00010270," 848,766 "
2013,05,May,09,2013,Plant X,5B,1155,00086088,00010270," 829,386 "
2013,05,May,09,2013,Plant X,5C,1155,00086088,00010270," 802,518 "
2013,05,May,09,2013,Plant X,5D,1155,00086088,00010270," 841,058 "
2013,05,May,09,2013,Plant X,5E,1155,00086088,00010270," 860,879 "
2013,05,May,10,2013,Plant A,1A,1116,00065728,00007129," 413,142 "
2013,05,May,10,2013,Plant A,1B,1160,00045325,00007129," 419,315 "
2013,05,May,10,2013,Plant A,2B,1160,00028003,00007129," 429,677 "
2013,05,May,10,2013,Plant A,2E,1160,00028003,00007129," 429,236 "
2013,05,May,10,2013,Plant A,3A,1160,00119400,00007129," 404,103 "
2013,05,May,10,2013,Plant C,11,1126,00048104,00007119," 384,400 "
2013,05,May,10,2013,Plant C,12,1116,00063108,00007119," 382,200 "
2013,05,May,10,2013,Plant C,22,1126,00047778,00007119," 197,200 "
2013,05,May,10,2013,Plant C,62,1126,00064467,00007129," 414,244 "
2013,05,May,10,2013,Plant C,63,1126,00064467,00007129," 415,347 "
2013,05,May,10,2013,Plant C,64,1126,00064467,00007129," 414,685 "
2013,05,May,10,2013,Plant C,A1,1116,00024793,00007129," 46,820 "
2013,05,May,10,2013,Plant C,A2,1116,00024793,00007129," 44,560 "
2013,05,May,10,2013,Plant C,A3,1116,00024793,00007129," 45,980 "
2013,05,May,10,2013,Plant M,13,1160,00062995,00007119," 364,600 "
2013,05,May,10,2013,Plant M,32,1160,00053454,00007119," 374,200 "
2013,05,May,10,2013,Plant M,41,1116,00020679,00007119," 372,200 "
2013,05,May,10,2013,Plant M,43,1116,00020679,00007119," 374,600 "
2013,05,May,10,2013,Plant N,1B,1110,00045325,00007129," 190,522 "
2013,05,May,10,2013,Plant N,1D,1116,00064499,00007129," 418,569 "
2013,05,May,10,2013,Plant N,1E,1116,00064499,00007129," 417,986 "
2013,05,May,10,2013,Plant N,1F,1110,00045325,00007129," 190,389 "
2013,05,May,10,2013,Plant N,2E,1110,00066916,00007129," 191,888 "
2013,05,May,10,2013,Plant N,3F,1110,00057363,00007129," 190,433 "
2013,05,May,10,2013,Plant N,3G,1116,00057363,00007129," 425,568 "
2013,05,May,10,2013,Plant N,3H,1110,00057363,00007129," 191,932 "
2013,05,May,10,2013,Plant N,3I,1110,00057363,00007129," 190,742 "
2013,05,May,10,2013,Plant N,3J,1116,00057363,00007129," 419,833 "
2013,05,May,10,2013,Plant N,3K,1116,00057363,00007129," 451,134 "
2013,05,May,10,2013,Plant N,3L,1110,00057363,00007129," 191,139 "
2013,05,May,10,2013,Plant R,1A,1156,00086114,00010270," 388,662 "
2013,05,May,10,2013,Plant R,1B,1156,00086114,00010270," 387,164 "
2013,05,May,10,2013,Plant R,1C,1156,00086114,00010270," 387,957 "
2013,05,May,10,2013,Plant R,1D,1156,00086114,00010270," 388,398 "
2013,05,May,10,2013,Plant R,1E,1156,00086114,00010270," 387,341 "
2013,05,May,10,2013,Plant R,1F,1156,00086114,00010270," 388,486 "
2013,05,May,10,2013,Plant R,1G,1156,00086114,00010270," 390,071 "
2013,05,May,10,2013,Plant R,1H,1156,00086114,00010270," 387,869 "
2013,05,May,10,2013,Plant R,2A,1116,00090322,00009995," 321,273 "
2013,05,May,10,2013,Plant R,2B,1116,00090322,00009995," 708,431 "
2013,05,May,10,2013,Plant R,2C,1116,00090322,00009995," 320,811 "
2013,05,May,10,2013,Plant R,2D,1116,00090322,00009995," 321,273 "
2013,05,May,10,2013,Plant R,2E,1116,00090322,00009995," 320,348 "
2013,05,May,10,2013,Plant R,2F,1116,00090322,00009995," 321,934 "
2013,05,May,10,2013,Plant R,2J,1116,00092941,00009995," 642,280 "
2013,05,May,10,2013,Plant T,3E,1166,00086121,00010270," 847,886 "
2013,05,May,10,2013,Plant W,1A,1116,00092994,00009995," 705,202 "
2013,05,May,10,2013,Plant W,1B,1152,00092994,00009995," 636,796 "
2013,05,May,10,2013,Plant W,1C,1116,00092994,00009995," 687,687 "
2013,05,May,10,2013,Plant W,1F,1152,00092994,00009995," 280,561 "
2013,05,May,10,2013,Plant W,2A,1152,00102343,00009995," 639,771 "
2013,05,May,10,2013,Plant W,2B,1152,00102343,00009995," 640,762 "
2013,05,May,10,2013,Plant W,2C,1116,00102343,00009995," 706,854 "
2013,05,May,10,2013,Plant W,2D,1116,00102343,00009995," 711,480 "
2013,05,May,10,2013,Plant W,2E,1152,00102343,00009995," 640,762 "
2013,05,May,10,2013,Plant W,2F,1116,00102343,00009995," 713,794 "
2013,05,May,10,2013,Plant W,2G,1152,00102343,00009995," 636,466 "
2013,05,May,10,2013,Plant W,3A,1152,00092900,00009995," 1,454 "
2013,05,May,10,2013,Plant W,4A,1152,00092900,00009995," 62,787 "
2013,05,May,10,2013,Plant W,4C,1152,00109511,00009995," 147,055 "
2013,05,May,10,2013,Plant X,5A,1155,00086088,00010270," 857,796 "
2013,05,May,10,2013,Plant X,5B,1155,00086088,00010270," 807,583 "
2013,05,May,10,2013,Plant X,5C,1155,00086088,00010270," 860,218 "
2013,05,May,10,2013,Plant Y,01,1122,00115247,00007129," 382,586 "
2013,05,May,10,2013,Plant Y,02,1122,00115247,00007129," 397,710 "
2013,05,May,11,2013,Plant A,1A,1116,00065728,00007129," 414,465 "
2013,05,May,11,2013,Plant A,1C,1160,00045325,00007129," 419,315 "
2013,05,May,11,2013,Plant A,2A,1160,00028003,00007129," 429,677 "
2013,05,May,11,2013,Plant A,2C,1160,00028003,00007129," 430,558 "
2013,05,May,11,2013,Plant A,2F,1160,00028003,00007129," 424,606 "
2013,05,May,11,2013,Plant A,3B,1160,00119400,00007129," 411,819 "
2013,05,May,11,2013,Plant A,3C,1116,00119400,00007129," 412,040 "
2013,05,May,11,2013,Plant A,3E,1160,00119400,00007129," 411,599 "
2013,05,May,11,2013,Plant A,3F,1160,00119400,00007129," 400,796 "
2013,05,May,11,2013,Plant A,3G,1160,00119400,00007129," 421,960 "
2013,05,May,11,2013,Plant A,3I,1160,00119400,00007129," 410,497 "
2013,05,May,11,2013,Plant C,11,1116,00063108,00007119," 383,800 "
2013,05,May,11,2013,Plant C,12,1126,00063108,00007119," 7,400 "
2013,05,May,11,2013,Plant C,13,1116,00063108,00007119," 384,400 "
2013,05,May,11,2013,Plant C,51,1126,00006284,00007129," 402,340 "
2013,05,May,11,2013,Plant C,52,1126,00006284,00007129," 405,205 "
2013,05,May,11,2013,Plant C,54,1126,00006284,00007129," 405,205 "
2013,05,May,11,2013,Plant C,55,1126,00006284,00007129," 405,646 "
2013,05,May,11,2013,Plant D,02,1127,00038485,00007961," 558,900 "
2013,05,May,11,2013,Plant M,11,1160,00022497,00007119," 379,600 "
2013,05,May,11,2013,Plant M,32,1160,00053454,00007119," 224,400 "
2013,05,May,11,2013,Plant M,33,1160,00021234,00007119," 383,000 "
2013,05,May,11,2013,Plant M,41,1116,00020679,00007119," 370,400 "
2013,05,May,11,2013,Plant M,44,1116,00020679,00007119," 345,800 "
2013,05,May,11,2013,Plant N,2G,1110,00233200,00007129," 190,301 "
2013,05,May,11,2013,Plant N,3A,1110,00057363,00007129," 191,271 "
2013,05,May,11,2013,Plant N,3D,1110,00057363,00007129," 191,492 "
2013,05,May,11,2013,Plant N,3J,1110,00057363,00007129," 192,241 "
2013,05,May,11,2013,Plant N,3K,1110,00057363,00007129," 191,580 "
2013,05,May,11,2013,Plant R,2E,1116,00092941,00009995," 641,260 "
2013,05,May,11,2013,Plant R,2F,1116,00092941,00009995," 642,134 "
2013,05,May,11,2013,Plant R,2G,1116,00092941,00009995," 643,737 "
2013,05,May,11,2013,Plant R,2H,1116,00092941,00009995," 641,114 "
2013,05,May,11,2013,Plant R,2J,1156,00092941,00009995," 293,448 "
2013,05,May,11,2013,Plant R,2L,1116,00092941,00009995," 645,485 "
2013,05,May,11,2013,Plant R,2M,1116,00092941,00009995," 640,531 "
2013,05,May,11,2013,Plant T,1C,1149,00086268,00007960," 483,125 "
2013,05,May,11,2013,Plant T,1D,1149,00086268,00007960," 483,750 "
2013,05,May,11,2013,Plant T,3C,1149,00086121,00010270," 847,225 "
2013,05,May,11,2013,Plant T,3D,1149,00086121,00010270," 762,436 "
2013,05,May,11,2013,Plant W,1A,1152,00013501,00009995," 428,607 "
2013,05,May,11,2013,Plant W,1C,1152,00068332,00009995," 636,466 "
2013,05,May,11,2013,Plant W,1E,1152,00068332,00009995," 637,788 "
2013,05,May,11,2013,Plant W,1G,1152,00068332,00009995," 639,440 "
2013,05,May,11,2013,Plant W,2A,1152,00102343,00009995," 641,753 "
2013,05,May,11,2013,Plant W,2B,1152,00102343,00009995," 643,736 "
2013,05,May,11,2013,Plant W,2C,1152,00102343,00009995," 644,067 "
2013,05,May,11,2013,Plant W,2D,1152,00102343,00009995," 645,058 "
2013,05,May,11,2013,Plant W,2E,1116,00102343,00009995," 719,742 "
2013,05,May,11,2013,Plant W,2F,1116,00102343,00009995," 714,455 "
2013,05,May,11,2013,Plant W,2G,1116,00102343,00009995," 706,854 "
2013,05,May,11,2013,Plant W,4D,1152,00109511,00009995," 649,023 "
2013,05,May,11,2013,Plant W,4F,1152,00109511,00009995," 645,388 "
2013,05,May,11,2013,Plant X,5A,1155,00086088,00010270," 849,427 "
2013,05,May,11,2013,Plant X,5B,1155,00086088,00010270," 832,910 "
2013,05,May,11,2013,Plant X,5C,1155,00086088,00010270," 839,297 "
2013,05,May,11,2013,Plant X,5D,1155,00086089,00010270," 859,778 "
2013,05,May,12,2013,Plant A,1A,1116,00065728,00007129," 423,504 "
2013,05,May,12,2013,Plant A,1C,1116,00065728,00007129," 415,126 "
2013,05,May,12,2013,Plant A,2A,1160,00028003,00007129," 430,558 "
2013,05,May,12,2013,Plant A,2D,1160,00041073,00007129," 411,378 "
2013,05,May,12,2013,Plant A,3A,1160,00119400,00007129," 413,363 "
2013,05,May,12,2013,Plant A,3B,1160,00119400,00007129," 413,142 "
2013,05,May,12,2013,Plant A,3C,1160,00119400,00007129," 413,142 "
2013,05,May,12,2013,Plant B,EA,1121,00102473,00007960," 433,250 "
2013,05,May,12,2013,Plant B,EB,1121,00102473,00007960," 438,500 "
2013,05,May,12,2013,Plant B,EC,1121,00102473,00007960," 446,750 "
2013,05,May,12,2013,Plant C,11,1126,00063108,00007119," 383,800 "
2013,05,May,12,2013,Plant C,12,1126,00063108,00007119," 383,200 "
2013,05,May,12,2013,Plant C,13,1126,00063108,00007119," 386,200 "
2013,05,May,12,2013,Plant C,51,1126,00006284,00007129," 404,544 "
2013,05,May,12,2013,Plant C,52,1126,00006284,00007129," 402,780 "
2013,05,May,12,2013,Plant C,53,1126,00006284,00007129," 404,985 "
2013,05,May,12,2013,Plant C,54,1126,00006284,00007129," 403,662 "
2013,05,May,12,2013,Plant D,01,1127,00038485,00007961," 342,600 "
2013,05,May,12,2013,Plant M,11,1160,00022497,00007119," 383,400 "
2013,05,May,12,2013,Plant M,42,1116,00020679,00007119," 365,800 "
2013,05,May,12,2013,Plant M,44,1116,00020679,00007119," 369,400 "
2013,05,May,12,2013,Plant N,2A,1110,00233200,00007129," 190,389 "
2013,05,May,12,2013,Plant N,2D,1111,00233200,00007129," 190,345 "
2013,05,May,12,2013,Plant N,2G,1110,00072080,00007129," 190,610 "
2013,05,May,12,2013,Plant N,2H,1110,00104378,00007129," 190,918 "
2013,05,May,12,2013,Plant N,3A,1116,00057363,00007129," 451,620 "
2013,05,May,12,2013,Plant N,3C,1110,00057363,00007129," 191,580 "
2013,05,May,12,2013,Plant N,3D,1110,00057363,00007129," 187,700 "
2013,05,May,12,2013,Plant N,3G,1116,00126083,00007129," 456,091 "
2013,05,May,12,2013,Plant N,3I,1116,00126083,00007129," 419,250 "
2013,05,May,12,2013,Plant N,3J,1116,00126083,00007129," 454,730 "
2013,05,May,12,2013,Plant R,2A,1116,00092941,00009995," 641,551 "
2013,05,May,12,2013,Plant R,2C,1116,00092941,00009995," 639,220 "
2013,05,May,12,2013,Plant R,2G,1116,00092941,00009995," 705,808 "
2013,05,May,12,2013,Plant R,2H,1116,00092941,00009995," 709,305 "
2013,05,May,12,2013,Plant R,2I,1116,00092941,00009995," 709,014 "
2013,05,May,12,2013,Plant R,2J,1116,00092941,00009995," 713,094 "
2013,05,May,12,2013,Plant R,2K,1116,00092941,00009995," 710,471 "
2013,05,May,12,2013,Plant R,2L,1116,00092941,00009995," 713,531 "
2013,05,May,12,2013,Plant T,1A,1149,00086268,00007960," 482,125 "
2013,05,May,12,2013,Plant T,1D,1149,00003807,00007960," 482,000 "
2013,05,May,12,2013,Plant T,3C,1149,00092878,00009995," 646,875 "
2013,05,May,12,2013,Plant T,3D,1149,00092878,00009995," 645,058 "
2013,05,May,12,2013,Plant T,3E,1149,00092878,00009995," 648,032 "
2013,05,May,12,2013,Plant T,3F,1149,00092878,00009995," 648,693 "
2013,05,May,12,2013,Plant W,1A,1152,00068332,00009995," 638,449 "
2013,05,May,12,2013,Plant W,1B,1122,00068332,00009995," 700,245 "
2013,05,May,12,2013,Plant W,1C,1152,00068332,00009995," 633,161 "
2013,05,May,12,2013,Plant W,1D,1152,00068332,00009995," 636,796 "
2013,05,May,12,2013,Plant W,1E,1152,00068332,00009995," 641,092 "
2013,05,May,12,2013,Plant W,1F,1152,00068332,00009995," 634,814 "
2013,05,May,12,2013,Plant W,1G,1122,00068332,00009995," 695,949 "
2013,05,May,12,2013,Plant W,2B,1152,00102343,00009995," 635,805 "
2013,05,May,12,2013,Plant W,2E,1152,00102343,00009995," 642,745 "
2013,05,May,12,2013,Plant W,2F,1152,00102343,00009995," 638,779 "
2013,05,May,12,2013,Plant W,3E,1152,00109511,00009995," 641,092 "
2013,05,May,12,2013,Plant W,4A,1152,00109511,00009995," 646,710 "
2013,05,May,12,2013,Plant W,4B,1152,00109511,00009995," 651,006 "
2013,05,May,12,2013,Plant W,4C,1152,00109511,00009995," 720,733 "
2013,05,May,13,2013,Plant A,2A,1160,00034286,00007129," 446,432 "
2013,05,May,13,2013,Plant A,2D,1160,00034286,00007129," 427,251 "
2013,05,May,13,2013,Plant A,2E,1160,00034286,00007129," 429,236 "
2013,05,May,13,2013,Plant B,EA,1121,00102473,00007960," 454,750 "
2013,05,May,13,2013,Plant B,EB,1121,00102473,00007960," 449,250 "
2013,05,May,13,2013,Plant B,EC,1121,00102473,00007960," 450,000 "
2013,05,May,13,2013,Plant B,ED,1121,00102473,00007960," 447,000 "
2013,05,May,13,2013,Plant B,EE,1121,00102473,00007960," 447,750 "
2013,05,May,13,2013,Plant C,12,1126,00063108,00007119," 386,200 "
2013,05,May,13,2013,Plant C,13,1126,00063108,00007119," 287,600 "
2013,05,May,13,2013,Plant C,23,1116,00047775,00007119," 378,200 "
2013,05,May,13,2013,Plant C,51,1126,00006284,00007129," 405,426 "
2013,05,May,13,2013,Plant C,52,1126,00006284,00007129," 406,969 "
2013,05,May,13,2013,Plant C,53,1126,00006284,00007129," 403,221 "
2013,05,May,13,2013,Plant C,54,1126,00006284,00007129," 402,560 "
2013,05,May,13,2013,Plant M,12,1160,00022497,00007119," 196,000 "
2013,05,May,13,2013,Plant M,21,1160,00023821,00007119," 326,000 "
2013,05,May,13,2013,Plant M,42,1116,00020679,00007119," 380,200 "
2013,05,May,13,2013,Plant M,44,1116,00020679,00007119," 361,600 "
2013,05,May,13,2013,Plant N,1C,1110,00064499,00007129," 189,904 "
2013,05,May,13,2013,Plant N,1D,1116,00064499,00007129," 419,736 "
2013,05,May,13,2013,Plant N,1F,1110,00045325,00007129," 189,904 "
2013,05,May,13,2013,Plant N,2A,1110,00104378,00007129," 190,477 "
2013,05,May,13,2013,Plant N,2B,1110,00072080,00007129," 189,816 "
2013,05,May,13,2013,Plant N,2C,1110,00104378,00007129," 190,345 "
2013,05,May,13,2013,Plant N,2E,1110,00104378,00007129," 190,918 "
2013,05,May,13,2013,Plant N,2F,1110,00104378,00007129," 190,698 "
2013,05,May,13,2013,Plant N,2G,1110,00104378,00007129," 190,477 "
2013,05,May,13,2013,Plant N,2H,1110,00104378,00007129," 190,786 "
2013,05,May,13,2013,Plant N,3A,1116,00126083,00007129," 428,485 "
2013,05,May,13,2013,Plant N,3B,1116,00126083,00007129," 451,814 "
2013,05,May,13,2013,Plant N,3D,1110,00126083,00007129," 193,961 "
2013,05,May,13,2013,Plant N,3E,1116,00126083,00007129," 450,064 "
2013,05,May,13,2013,Plant N,3G,1116,00126083,00007129," 425,957 "
2013,05,May,13,2013,Plant R,2C,1116,00092941,00009995," 709,742 "
2013,05,May,13,2013,Plant R,2D,1116,00092941,00009995," 713,385 "
2013,05,May,13,2013,Plant R,2E,1116,00092941,00009995," 708,577 "
2013,05,May,13,2013,Plant R,2F,1116,00092941,00009995," 713,094 "
2013,05,May,13,2013,Plant R,2G,1116,00092941,00009995," 705,225 "
2013,05,May,13,2013,Plant R,2H,1116,00092941,00009995," 640,386 "
2013,05,May,13,2013,Plant T,1B,1149,00003807,00007960," 481,500 "
2013,05,May,13,2013,Plant T,1C,1149,00003807,00007960," 101,250 "
2013,05,May,13,2013,Plant T,3B,1149,00092878,00009995," 647,867 "
2013,05,May,13,2013,Plant T,3C,1149,00092878,00009995," 641,258 "
2013,05,May,13,2013,Plant T,3G,1149,00092878,00009995," 642,910 "
2013,05,May,13,2013,Plant T,3H,1149,00092878,00009995," 652,163 "
2013,05,May,13,2013,Plant W,1A,1116,00068332,00009995," 700,575 "
2013,05,May,13,2013,Plant W,1G,1152,00068332,00009995," 639,110 "
2013,05,May,13,2013,Plant W,2C,1152,00102343,00009995," 639,110 "
2013,05,May,13,2013,Plant W,3A,1152,00109511,00009995," 651,337 "
2013,05,May,13,2013,Plant W,3B,1152,00109511,00009995," 671,825 "
2013,05,May,13,2013,Plant W,3C,1152,00013500,00009995," 68,075 "
2013,05,May,13,2013,Plant W,4A,1152,00109511,00009995," 665,546 "
2013,05,May,13,2013,Plant W,4B,1152,00013500,00009995," 49,899 "
2013,05,May,13,2013,Plant X,1A,1155,00086136,00010270," 789,525 "
2013,05,May,14,2013,Plant B,EA,1121,00102473,00007960," 450,000 "
2013,05,May,14,2013,Plant B,EB,1121,00102473,00007960," 445,250 "
2013,05,May,14,2013,Plant C,51,1126,00006284,00007129," 405,646 "
2013,05,May,14,2013,Plant C,52,1126,00006284,00007129," 402,340 "
